,CustomerKey,Name,OrderCount,CustomerOrderingType
863,127015,Bianca Morwood,13,Loyal Customer
9825,1384111,Raymond Presley,13,Loyal Customer
5139,703938,Facondo Fanucci,13,Loyal Customer
10242,1435339,Virginia Bright,13,Loyal Customer
12237,1698662,Elizabeth Turner,13,Loyal Customer
13773,1906497,Toni Saariaho,13,Loyal Customer
4824,654485,Morgana Achin,13,Loyal Customer
10269,1439027,Phyllis Speicher,13,Loyal Customer
9685,1366124,Bryant Leija,13,Loyal Customer
9646,1360467,Betty Pope,13,Loyal Customer
13737,1899970,Dale Lerch,13,Loyal Customer
9523,1344733,Joan March,13,Loyal Customer
5044,690042,Orson Laux,13,Loyal Customer
11760,1635374,Jessica Moss,13,Loyal Customer
3595,483118,Phillipp Koch,13,Loyal Customer
13212,1827243,Carolyn Major,13,Loyal Customer
10070,1414050,Margo Waller,13,Loyal Customer
7707,1091801,Maisie Fleming,13,Loyal Customer
10071,1414205,Sylvia Alvarez,13,Loyal Customer
7747,1096123,David Iqbal,13,Loyal Customer
6915,965207,Joel Lowe,13,Loyal Customer
5368,741381,Giacomo Palermo,13,Loyal Customer
14555,2004284,Adina Lindholm,13,Loyal Customer
3503,471223,Stephan Werner,13,Loyal Customer
14853,2044567,Catriona Dickson,13,Loyal Customer
13991,1931525,Victor Almeida,13,Loyal Customer
3362,450600,Vanessa Fuchs,13,Loyal Customer
14553,2003997,Zacharias Samuelsson,13,Loyal Customer
10103,1417693,Heather Miller,13,Loyal Customer
7880,1114283,Louis Mistry,13,Loyal Customer
3448,462438,Swen Urner,13,Loyal Customer
13052,1805625,Calvin Gagnon,13,Loyal Customer
2663,359587,Kurt Manning,13,Loyal Customer
9504,1342569,Emma Wannamaker,13,Loyal Customer
14836,2042291,Verne Terrazas,13,Loyal Customer
6647,923402,Paige Rees,13,Loyal Customer
6796,946737,Corey Howard,13,Loyal Customer
10033,1410945,Wendie Vargas,13,Loyal Customer
14001,1932745,Seth Torode,13,Loyal Customer
3296,443143,Nicole Unger,13,Loyal Customer
8018,1136143,Molly Manning,13,Loyal Customer
14689,2022662,Ellen Riley,13,Loyal Customer
7979,1129799,Dylan Hawkins,13,Loyal Customer
13807,1909649,Karin Faerber,13,Loyal Customer
12181,1692115,Ellen Sotelo,13,Loyal Customer
9770,1377272,Tomas Powell,13,Loyal Customer
13070,1808265,Nicholas Benedict,13,Loyal Customer
9640,1359483,Betty McKinney,13,Loyal Customer
3278,439991,Sandra Braun,13,Loyal Customer
13176,1821463,Willie Cunningham,13,Loyal Customer
9088,1285972,Sherice Turner,13,Loyal Customer
12578,1739983,Jason Williamson,13,Loyal Customer
6800,947758,Ellie Bond,13,Loyal Customer
9243,1306536,John Rana,13,Loyal Customer
9096,1287610,Angela Cain,13,Loyal Customer
9650,1360960,Viola Strickland,13,Loyal Customer
12998,1796733,Staci Warren,13,Loyal Customer
10174,1426777,Joe Johnson,13,Loyal Customer
9462,1335875,William Reed,13,Loyal Customer
13700,1893526,David Stewart,13,Loyal Customer
5456,755845,Camillo Esposito,13,Loyal Customer
3066,411768,Tobias Engel,13,Loyal Customer
4247,571339,Sven Hueber,13,Loyal Customer
13488,1865399,Evelyn Hooker,13,Loyal Customer
8899,1261289,Peggy Hardy,13,Loyal Customer
14370,1979995,Frane Kovac,13,Loyal Customer
8158,1154631,Charlie Shah,13,Loyal Customer
12614,1745076,Jeannie Alicea,13,Loyal Customer
7407,1042301,Finley Birch,13,Loyal Customer
6258,868292,Ruthger Langius,13,Loyal Customer
10647,1489269,Carol Clement,13,Loyal Customer
6000,831208,Florien Oldenhuis,13,Loyal Customer
13573,1877381,Mark Walton,13,Loyal Customer
11949,1662334,Chad Beale,13,Loyal Customer
8673,1233674,Gary Reynolds,13,Loyal Customer
8336,1184236,Ella Arnold,13,Loyal Customer
8501,1208615,Jean Vega,13,Loyal Customer
13569,1877016,Kirk Wurm,13,Loyal Customer
11503,1600965,Russell Roberts,13,Loyal Customer
12876,1780349,Robert Yates,13,Loyal Customer
3866,522334,Sven Drescher,13,Loyal Customer
8679,1234000,Mark Perkins,13,Loyal Customer
3036,407478,Monika Sanger,13,Loyal Customer
12099,1681427,Brett Gibbons,13,Loyal Customer
6290,871241,Gerardina Munsters,13,Loyal Customer
14081,1942560,Heli Kuismanen,13,Loyal Customer
2539,345910,Helen Barber,13,Loyal Customer
2875,387372,Stepanie Soares,13,Loyal Customer
8210,1163149,Harry Martin,13,Loyal Customer
11508,1601387,Janice Bradford,13,Loyal Customer
8666,1232857,Jessica Stevenson,13,Loyal Customer
6494,900030,John Ingram,13,Loyal Customer
11060,1542495,Josephine Colburn,13,Loyal Customer
15128,2082335,Brigliador Morel,13,Loyal Customer
10579,1482039,Keith Bouchard,13,Loyal Customer
7519,1060009,Amy Walsh,13,Loyal Customer
3983,536845,Barbara Bürger,13,Loyal Customer
4366,586687,Leonie Pfeiffer,13,Loyal Customer
4311,579994,Martina Foerster,13,Loyal Customer
3989,537758,Dennis Nadel,13,Loyal Customer
6554,910032,Henry Shah,13,Loyal Customer
12091,1680728,Mark Wilson,13,Loyal Customer
1801,247966,Mary Howze,13,Loyal Customer
13464,1861844,Holly Prichard,13,Loyal Customer
8173,1157063,Laura George,13,Loyal Customer
11009,1538224,Richard Bixby,13,Loyal Customer
8874,1257599,Jennifer Blodgett,13,Loyal Customer
10522,1473522,Susan Cecil,13,Loyal Customer
14380,1981004,Václav Voves,13,Loyal Customer
7502,1058030,Connor Sullivan,13,Loyal Customer
4554,616346,Jeoffroi Potvin,13,Loyal Customer
13628,1884908,Eric Ellis,13,Loyal Customer
8560,1216913,Donald Woodie,13,Loyal Customer
12805,1771225,Mary Daniel,13,Loyal Customer
8195,1160758,Abigail Myers,13,Loyal Customer
11932,1659181,Michael Nitz,13,Loyal Customer
8164,1156077,Sofia Rhodes,13,Loyal Customer
13959,1928466,Dennis Weissmuller,13,Loyal Customer
13891,1919042,Alan Cosic,13,Loyal Customer
12742,1763082,Stan Atkins,13,Loyal Customer
4036,542678,Lea Werfel,13,Loyal Customer
13400,1855763,Robert Elder,13,Loyal Customer
11176,1558454,Sarah Walls,13,Loyal Customer
12492,1730084,Christina Appleby,13,Loyal Customer
13616,1883630,Robert Segura,13,Loyal Customer
10382,1456247,Shawna Delgado,13,Loyal Customer
12699,1756245,Christel Motley,13,Loyal Customer
2476,336562,Daniel Roberson,13,Loyal Customer
8422,1197932,Harry Pearce,13,Loyal Customer
10374,1454940,Rosario Brown,13,Loyal Customer
2474,336348,Jonathan Johnson,13,Loyal Customer
2914,391900,Robert Cover,13,Loyal Customer
8767,1244285,William Brock,13,Loyal Customer
8724,1240319,Davis Varley,13,Loyal Customer
7646,1081604,Francesca Barry,13,Loyal Customer
8220,1163948,Finley Holloway,13,Loyal Customer
4763,644763,Carole Robillard,13,Loyal Customer
8764,1243894,Roxie Minton,13,Loyal Customer
8372,1190513,Alisha Blackburn,13,Loyal Customer
10330,1449187,Elizabeth Brown,13,Loyal Customer
3201,431088,Marie Hartmann,13,Loyal Customer
7234,1016110,Kiera Todd,13,Loyal Customer
12633,1748140,Mary Mendoza,13,Loyal Customer
10306,1444901,Lee Parks,13,Loyal Customer
15081,2076403,Florence Bridges,13,Loyal Customer
8377,1191228,Sophia Patel,13,Loyal Customer
11317,1577659,Earl Bernier,13,Loyal Customer
14066,1941084,Vjekoslav Kovacevic,13,Loyal Customer
7446,1049490,Emma Fox,13,Loyal Customer
2197,300324,Andres Morales,13,Loyal Customer
10428,1461681,Mary Gibson,13,Loyal Customer
12394,1717991,Stacey Valerio,13,Loyal Customer
4211,567032,Jens Jaeger,13,Loyal Customer
7206,1012373,Emily Kemp,13,Loyal Customer
1846,253505,Sherry Frazier,13,Loyal Customer
11211,1562806,Kenneth Sundberg,13,Loyal Customer
13909,1921710,Filippa Svendsen,13,Loyal Customer
12635,1748312,Erika Miller,13,Loyal Customer
12390,1717637,Calvin Buxton,13,Loyal Customer
2366,321675,Claire Nye,13,Loyal Customer
2202,300844,Christian Larsen,13,Loyal Customer
3888,524697,Torsten Schwartz,13,Loyal Customer
4397,591240,Ines Frueh,12,Loyal Customer
15137,2083381,Eusebia Valladares,12,Loyal Customer
15088,2076833,Lukas Adolfsen,12,Loyal Customer
10924,1528611,Richard Watkins,12,Loyal Customer
13089,1810728,Courtney Young,12,Loyal Customer
11658,1621832,Kathleen Leonard,12,Loyal Customer
12645,1749542,Kathleen Lincoln,12,Loyal Customer
8643,1230034,Alan Franklin,12,Loyal Customer
11397,1588014,Deborah Campbell,12,Loyal Customer
14134,1950884,Rachel Doyne,12,Loyal Customer
14618,2012901,Klonimir Debeljak,12,Loyal Customer
13598,1880655,Samantha Alexander,12,Loyal Customer
12641,1749157,Millard Levell,12,Loyal Customer
10751,1504968,Manuel Thomson,12,Loyal Customer
3959,533705,Mathias Maur,12,Loyal Customer
11976,1666075,Gloria Benson,12,Loyal Customer
895,130670,Jack McKelvey,12,Loyal Customer
2297,312519,Steven Smith,12,Loyal Customer
14401,1983416,Amelie Liversidge,12,Loyal Customer
11420,1591113,Edith Elliott,12,Loyal Customer
14304,1971514,Edgar Gonzalez,12,Loyal Customer
14221,1960256,Logan Sher,12,Loyal Customer
3317,444807,Katja Pabst,12,Loyal Customer
9385,1324581,Cathleen Amendola,12,Loyal Customer
10801,1512274,Marlene Rowe,12,Loyal Customer
4419,595540,Mathias Muller,12,Loyal Customer
8661,1232332,Harry Smalley,12,Loyal Customer
9323,1315898,Ivan Connelly,12,Loyal Customer
12781,1767794,Virginia Howard,12,Loyal Customer
10888,1524551,Rosa Karam,12,Loyal Customer
4435,599044,Christina Zimmermann,12,Loyal Customer
5138,703936,Enza Fallaci,12,Loyal Customer
11812,1643550,Gary Russell,12,Loyal Customer
11810,1643134,Ted Moody,12,Loyal Customer
5125,701625,Bellina Marino,12,Loyal Customer
15127,2082326,Sarah Busch,12,Loyal Customer
9896,1392332,Jesse Purcell,12,Loyal Customer
2837,382539,Mayra Bramble,12,Loyal Customer
9838,1385568,Beth Adams,12,Loyal Customer
10286,1441384,Robert Downey,12,Loyal Customer
6470,895517,Kiet Degen,12,Loyal Customer
11243,1567347,Olivia Zack,12,Loyal Customer
11236,1566368,Michelle Washington,12,Loyal Customer
5407,747984,Iole Mazzanti,12,Loyal Customer
3417,458548,Anna Barth,12,Loyal Customer
2370,322186,James Gutierrez,12,Loyal Customer
6740,938709,Kiera Buckley,12,Loyal Customer
14348,1976633,Brigitte Schroder,12,Loyal Customer
6326,876454,Hilde Bleeker,12,Loyal Customer
13911,1921863,Clothilde Bourdette,12,Loyal Customer
9659,1362686,Ruby Southworth,12,Loyal Customer
9529,1345502,Vanessa Styron,12,Loyal Customer
6772,942807,Morgan Kennedy,12,Loyal Customer
1696,236612,Johnathon Burleson,12,Loyal Customer
12705,1756681,Roberta Ng,12,Loyal Customer
7201,1011663,Jodie Marsden,12,Loyal Customer
4044,543834,Phillipp Gersten,12,Loyal Customer
7898,1118097,Alisha Williams,12,Loyal Customer
11730,1632062,Cody Baldwin,12,Loyal Customer
4034,542632,Annett Hoch,12,Loyal Customer
12210,1694752,Maria Gamble,12,Loyal Customer
9581,1352935,Dave Edwards,12,Loyal Customer
12679,1754205,Bob Williams,12,Loyal Customer
13927,1924329,Roy Dunne,12,Loyal Customer
11305,1575801,Dale Frances,12,Loyal Customer
1738,241006,Carmella Kovach,12,Loyal Customer
14113,1947876,Thorsten Neustadt,12,Loyal Customer
2686,363584,Mandy Serna,12,Loyal Customer
9570,1351308,Linda Becker,12,Loyal Customer
12697,1756123,Sol Wiens,12,Loyal Customer
4147,558163,Tom Peters,12,Loyal Customer
2376,322806,Joshua Free,12,Loyal Customer
14663,2019180,Jerzy Nowakowski,12,Loyal Customer
8419,1197294,Owen North,12,Loyal Customer
9625,1357822,Jimmy Small,12,Loyal Customer
14662,2018869,Elof Åberg,12,Loyal Customer
14645,2015900,Adam imon,12,Loyal Customer
4032,542485,Petra Urner,12,Loyal Customer
9795,1380600,Phillip Peterson,12,Loyal Customer
12224,1697467,Mary Fredericksen,12,Loyal Customer
2996,402514,Martin Zweig,12,Loyal Customer
13483,1865183,Paula Boyd,12,Loyal Customer
11024,1539041,Pamela Staley,12,Loyal Customer
9745,1373708,Angela Davis,12,Loyal Customer
12427,1721634,Levi Smith,12,Loyal Customer
9429,1330560,Lionel Mackey,12,Loyal Customer
11003,1537507,Nora Barga,12,Loyal Customer
2441,332332,Todd Flores,12,Loyal Customer
12653,1750513,Gene Frazier,12,Loyal Customer
7392,1041067,Jade Wilkins,12,Loyal Customer
13586,1878834,Randy Krebs,12,Loyal Customer
3980,536368,Michael Schuster,12,Loyal Customer
14387,1981992,Paulo Carvalho,12,Loyal Customer
13475,1864354,Bonnie Benoit,12,Loyal Customer
14391,1982336,Mary Benner,12,Loyal Customer
1630,226220,Monty Harris,12,Loyal Customer
11054,1541789,Mike Sample,12,Loyal Customer
11146,1553334,Michael Martin,12,Loyal Customer
1791,246420,Willie Sanchez,12,Loyal Customer
4026,541598,Julia Faber,12,Loyal Customer
11770,1636548,John Amaya,12,Loyal Customer
9490,1340597,Lucia Atherton,12,Loyal Customer
11141,1552696,James Thomas,12,Loyal Customer
11716,1629416,Kerry Pagan,12,Loyal Customer
8502,1208968,Lucy Ketron,12,Loyal Customer
4279,576875,Juliane Hahn,12,Loyal Customer
11109,1548927,Elizabeth Baker,12,Loyal Customer
12223,1697375,Peter Lugo,12,Loyal Customer
9712,1369363,Jose Schmidt,12,Loyal Customer
12074,1678562,Glen Jolin,12,Loyal Customer
15183,2088994,Leon Wulf,12,Loyal Customer
11359,1583892,Christian Ferrell,12,Loyal Customer
7863,1112089,Elizabeth O'Sullivan,12,Loyal Customer
12999,1796950,Mary Fernandez,12,Loyal Customer
11371,1585149,Judith Eckman,12,Loyal Customer
10785,1509335,Robert Blackwell,12,Loyal Customer
13369,1851698,Justin Moten,12,Loyal Customer
2780,375538,Edgar Williams,12,Loyal Customer
9179,1297155,Linda Simon,12,Loyal Customer
4612,624165,Marcelle Goguen,12,Loyal Customer
12469,1727561,Vida Brown,12,Loyal Customer
8048,1139356,Charlie McCarthy,12,Loyal Customer
10136,1421626,Donald Ivory,12,Loyal Customer
10504,1471107,Beth Smith,12,Loyal Customer
14459,1991742,Lucie Nováková,12,Loyal Customer
6904,963780,Kyle Parker,12,Loyal Customer
2734,368610,Monica Fish,12,Loyal Customer
6585,914878,Cerys Wallace,12,Loyal Customer
1889,259102,Traci McIntyre,12,Loyal Customer
8905,1261825,Mary Fuller,12,Loyal Customer
10473,1467036,Gail Pena,12,Loyal Customer
683,100092,Rebecca Laidley,12,Loyal Customer
13210,1827136,Allen Williams,12,Loyal Customer
11924,1658273,Jorge Lewis,12,Loyal Customer
13167,1820327,Joshua Davis,12,Loyal Customer
14864,2045827,Evelyn Findlay,12,Loyal Customer
6591,915874,Jude Nash,12,Loyal Customer
5979,829346,Amela Knobben,12,Loyal Customer
6868,957867,Caitlin Mistry,12,Loyal Customer
6872,959017,Alexander Howarth,12,Loyal Customer
10074,1414241,Cynthia Reed,12,Loyal Customer
10076,1414295,Sharon Young,12,Loyal Customer
10078,1414666,Frances Howell,12,Loyal Customer
2244,306301,Daniel Bray,12,Loyal Customer
8862,1256284,Jay Leroy,12,Loyal Customer
5026,686625,Leone Émond,12,Loyal Customer
10535,1475761,Ana Phillips,12,Loyal Customer
13157,1819146,Charity Meyer,12,Loyal Customer
10090,1416469,Megan Budde,12,Loyal Customer
14204,1958824,Kai Morrow,12,Loyal Customer
10547,1477324,Thelma Freeman,12,Loyal Customer
7738,1095308,Matthew Baker,12,Loyal Customer
2512,342356,Paul Herman,12,Loyal Customer
5704,790329,Gaetana Greece,12,Loyal Customer
4658,631580,Henri Henrichon,12,Loyal Customer
12131,1686673,Richard Huggins,12,Loyal Customer
14842,2043619,Ashleigh Putnam,12,Loyal Customer
12913,1784517,Lisa Fitzgerald,12,Loyal Customer
12497,1730391,Kathleen Potts,12,Loyal Customer
8992,1272497,Rebecca Maynard,12,Loyal Customer
12595,1742088,Sharon Jackson,12,Loyal Customer
2155,292643,Shawn Dunning,12,Loyal Customer
5814,805914,Lotty Jenniskens,12,Loyal Customer
13249,1832998,Stephen Shaw,12,Loyal Customer
13834,1913013,Haizea Saldivar,12,Loyal Customer
3749,505485,Benjamin Ehrlichmann,12,Loyal Customer
14494,1997208,Vulpiano Manzanares,12,Loyal Customer
9010,1275061,Margaret Bayne,12,Loyal Customer
9069,1283754,Dorothy Nutter,12,Loyal Customer
14503,1998013,Victoria Henriksen,12,Loyal Customer
9020,1276598,Lisa Comeaux,12,Loyal Customer
13274,1836280,Delmy Dunbar,12,Loyal Customer
599,85974,Poppy Egge,12,Loyal Customer
3207,431461,Felix Beyer,12,Loyal Customer
6645,923232,Andrew Bibi,12,Loyal Customer
14908,2053838,Pampín Rico,12,Loyal Customer
12609,1744031,Justin Furman,12,Loyal Customer
10417,1460501,Nancy Gaston,12,Loyal Customer
13338,1845648,Carlos Baldwin,12,Loyal Customer
3157,424079,Ursula Kohl,12,Loyal Customer
8950,1266796,Jose Hill,12,Loyal Customer
12897,1782682,Christopher Backus,12,Loyal Customer
9095,1287333,Lena Gilmore,12,Loyal Customer
8952,1266939,Juan Green,12,Loyal Customer
14528,2001755,Mie Huus,12,Loyal Customer
7695,1090259,Tegan Randall,12,Loyal Customer
649,93314,Jaxon Silcock,12,Loyal Customer
3167,425179,Laura Beike,12,Loyal Customer
10404,1458590,James Basile,12,Loyal Customer
12134,1686889,Mark Hutcheson,12,Loyal Customer
12498,1730479,Raymond Smith,12,Loyal Customer
6983,976172,Maya Franklin,12,Loyal Customer
7610,1075880,Elliot Jennings,12,Loyal Customer
2191,299334,Laurie Pooley,12,Loyal Customer
9203,1301181,Vanessa Howell,12,Loyal Customer
5590,775239,Tabita  Calabresi,12,Loyal Customer
14146,1951766,Roxanne Robitaille,12,Loyal Customer
9957,1401445,Charlie McCarty,12,Loyal Customer
12169,1691284,Jennifer Wilson,12,Loyal Customer
12631,1747078,Jim Murrill,12,Loyal Customer
10017,1409340,Lenora Hernandez,12,Loyal Customer
10607,1484963,Lynda Fiore,12,Loyal Customer
12111,1682660,Brenda Schultz,12,Loyal Customer
11635,1618579,Pamela Balzer,12,Loyal Customer
7089,995286,Kai Collier,12,Loyal Customer
6847,954712,Imogen Gould,12,Loyal Customer
7077,992150,Amelie Wood,12,Loyal Customer
3577,480550,Kerstin Diederich,12,Loyal Customer
10706,1498538,Richard Tumlin,12,Loyal Customer
15046,2071494,Andrea packová,12,Loyal Customer
10709,1499462,Teresa Cargill,12,Loyal Customer
9970,1403355,Micheal Manley,12,Loyal Customer
11471,1596027,Janet Smith,12,Loyal Customer
10029,1410514,Donna Groesbeck,12,Loyal Customer
6040,836435,Geraldo Verkerke,12,Loyal Customer
12630,1747015,Karen Robinson,12,Loyal Customer
12259,1701624,Paul King,12,Loyal Customer
3268,438398,Petra Schroder,12,Loyal Customer
14578,2006826,Mary Knight,12,Loyal Customer
10015,1408551,Stephen Mendez,12,Loyal Customer
10736,1502567,Timothy Morales,12,Loyal Customer
8857,1255742,Jessica Bean,12,Loyal Customer
14838,2043122,Ksawery Sokolowski,12,Loyal Customer
10677,1494306,Trisha Morton,12,Loyal Customer
10737,1502818,Lora Jones,12,Loyal Customer
10679,1495200,Cythia Smith,12,Loyal Customer
11829,1646102,Marc Brown,12,Loyal Customer
9272,1309524,Vincent Murphy,12,Loyal Customer
9996,1406178,Mario McLaurin,12,Loyal Customer
5041,689695,Estelle Lacroix,12,Loyal Customer
9219,1303360,Betty Johnson,12,Loyal Customer
15033,2070269,Jerrold Tucker,12,Loyal Customer
8939,1265115,Scott Collins,11,Loyal Customer
8361,1188400,Eva Henry,11,Loyal Customer
14351,1976957,Lucie Zvárová,11,Loyal Customer
12890,1782074,Kenny Wiggins,11,Loyal Customer
8483,1206473,Lonnie Johns,11,Loyal Customer
8709,1238645,Elena Williams,11,Loyal Customer
8349,1186641,Freya Hewitt,11,Loyal Customer
8481,1206405,Francis Menzies,11,Loyal Customer
11985,1667206,Janine Loveland,11,Loyal Customer
6418,888433,Lammechien Cardinaal,11,Loyal Customer
5582,774165,Costantino Bergamaschi,11,Loyal Customer
6312,874079,Ihab Luiting,11,Loyal Customer
14673,2021353,Hanne Nordby,11,Loyal Customer
1770,244193,Daniel Lippert,11,Loyal Customer
8795,1248024,Tasia Ruby,11,Loyal Customer
9257,1307704,Jeffrey Fries,11,Loyal Customer
8629,1227963,Amy Carter,11,Loyal Customer
14255,1964759,Marie Dostalová,11,Loyal Customer
6414,887764,Sofie Molenschot,11,Loyal Customer
5612,777688,Lea Capon,11,Loyal Customer
9584,1353398,Pamela Smith,11,Loyal Customer
8073,1142863,Jude Clayton,11,Loyal Customer
12149,1688411,Christine Coe,11,Loyal Customer
6084,842317,Philippus Nicolai,11,Loyal Customer
3216,432440,Anna Fuhrmann,11,Loyal Customer
14668,2020420,Delfor Aguilera,11,Loyal Customer
1517,211746,Matthew Seiler,11,Loyal Customer
12141,1687392,Elizabeth Held,11,Loyal Customer
12677,1754112,Cary Howard,11,Loyal Customer
13830,1912666,Jana Klusová,11,Loyal Customer
6353,879649,Esin Holman,11,Loyal Customer
2912,391733,David Johnson,11,Loyal Customer
12800,1770405,Irene Szeto,11,Loyal Customer
2762,373683,Steven Roberson,11,Loyal Customer
14605,2011298,Mia Åström,11,Loyal Customer
8011,1135020,Zara Lane,11,Loyal Customer
6059,837870,Jia Schepens,11,Loyal Customer
12674,1753015,Marilee Maxwell,11,Loyal Customer
2882,388302,Kathryn Rush,11,Loyal Customer
8006,1134255,Amelie Thompson,11,Loyal Customer
1717,239126,Gary Jackson,11,Loyal Customer
6411,887549,Yrsa Veening,11,Loyal Customer
8990,1272285,Mary Tibbetts,11,Loyal Customer
11874,1652808,Florence Booker,11,Loyal Customer
